ID,Date,First Name,Last Name,Email,Company,Product,Quantity,Price,Total,Status,Description
58959,2022-08-14,Elizabeth,Davis,elizabeth.davis@acmecorp.com,Acme Corp,Mechanism,13,27.38,355.94,Inactive,Order for 13 x Mechanism placed by Elizabeth Davis on 2022-08-14. This is a randomly generated description to add some bulk to the file size.
58960,2024-01-21,Sarah,Anderson,sarah.anderson@starkind.com,Stark Ind,Thingamajig,82,887.09,72741.38,Processing,Order for 82 x Thingamajig placed by Sarah Anderson on 2024-01-21. This is a randomly generated description to add some bulk to the file size.
58961,2021-04-08,Robert,Harris,robert.harris@globex.com,Globex,Mechanism,90,217.53,19577.7,Shipped,Order for 90 x Mechanism placed by Robert Harris on 2021-04-08. This is a randomly generated description to add some bulk to the file size.
58962,2020-12-06,Thomas,Miller,thomas.miller@umbrellacorp.com,Umbrella Corp,Gizmo,68,89.07,6056.76,Completed,Order for 68 x Gizmo placed by Thomas Miller on 2020-12-06. This is a randomly generated description to add some bulk to the file size.
58963,2022-03-15,Thomas,Harris,thomas.harris@acmecorp.com,Acme Corp,Thingamajig,49,484.57,23743.93,Completed,Order for 49 x Thingamajig placed by Thomas Harris on 2022-03-15. This is a randomly generated description to add some bulk to the file size.
58964,2023-02-18,Richard,Smith,richard.smith@starkind.com,Stark Ind,Gadget,17,518.32,8811.44,Refunded,Order for 17 x Gadget placed by Richard Smith on 2023-02-18. This is a randomly generated description to add some bulk to the file size.
58965,2021-01-08,Thomas,Johnson,thomas.johnson@initech.com,Initech,Gizmo,78,257.08,20052.24,Delivered,Order for 78 x Gizmo placed by Thomas Johnson on 2021-01-08. This is a randomly generated description to add some bulk to the file size.
58966,2023-05-02,Michael,Thompson,michael.thompson@soylentcorp.com,Soylent Corp,Apparatus,3,701.57,2104.71,Processing,Order for 3 x Apparatus placed by Michael Thompson on 2023-05-02. This is a randomly generated description to add some bulk to the file size.
58967,2022-04-02,Elizabeth,Smith,elizabeth.smith@wayneent.com,Wayne Ent,Gizmo,72,157.16,11315.52,Returned,Order for 72 x Gizmo placed by Elizabeth Smith on 2022-04-02. This is a randomly generated description to add some bulk to the file size.
58968,2023-03-14,Elizabeth,Johnson,elizabeth.johnson@wayneent.com,Wayne Ent,Thingamajig,86,196.97,16939.42,Shipped,Order for 86 x Thingamajig placed by Elizabeth Johnson on 2023-03-14. This is a randomly generated description to add some bulk to the file size.
58969,2023-10-22,Jennifer,Jackson,jennifer.jackson@soylentcorp.com,Soylent Corp,Whatchamacallit,45,482.28,21702.6,Completed,Order for 45 x Whatchamacallit placed by Jennifer Jackson on 2023-10-22. This is a randomly generated description to add some bulk to the file size.
58970,2020-06-24,Linda,Davis,linda.davis@starkind.com,Stark Ind,Doohickey,58,705.26,40905.08,Cancelled,Order for 58 x Doohickey placed by Linda Davis on 2020-06-24. This is a randomly generated description to add some bulk to the file size.
58971,2020-01-21,Susan,Smith,susan.smith@acmecorp.com,Acme Corp,Whatchamacallit,43,154.15,6628.45,Processing,Order for 43 x Whatchamacallit placed by Susan Smith on 2020-01-21. This is a randomly generated description to add some bulk to the file size.
58972,2023-04-10,Susan,Jones,susan.jones@massivedynamic.com,Massive Dynamic,Whatchamacallit,40,902.27,36090.8,Cancelled,Order for 40 x Whatchamacallit placed by Susan Jones on 2023-04-10. This is a randomly generated description to add some bulk to the file size.
58973,2024-01-06,Karen,Martinez,karen.martinez@tyrellcorp.com,Tyrell Corp,Device,16,310.62,4969.92,Completed,Order for 16 x Device placed by Karen Martinez on 2024-01-06. This is a randomly generated description to add some bulk to the file size.
58974,2021-08-31,William,Robinson,william.robinson@tyrellcorp.com,Tyrell Corp,Mechanism,6,544.81,3268.86,Shipped,Order for 6 x Mechanism placed by William Robinson on 2021-08-31. This is a randomly generated description to add some bulk to the file size.
58975,2021-09-09,Jessica,Anderson,jessica.anderson@soylentcorp.com,Soylent Corp,Contraption,47,952.93,44787.71,Inactive,Order for 47 x Contraption placed by Jessica Anderson on 2021-09-09. This is a randomly generated description to add some bulk to the file size.
58976,2020-02-08,Mary,Jackson,mary.jackson@globex.com,Globex,Widget,26,310.6,8075.6,Active,Order for 26 x Widget placed by Mary Jackson on 2020-02-08. This is a randomly generated description to add some bulk to the file size.
58977,2023-03-30,Karen,Moore,karen.moore@soylentcorp.com,Soylent Corp,Apparatus,40,619.87,24794.8,Shipped,Order for 40 x Apparatus placed by Karen Moore on 2023-03-30. This is a randomly generated description to add some bulk to the file size.
58978,2020-12-31,Sarah,Williams,sarah.williams@initech.com,Initech,Device,3,674.15,2022.45,Processing,Order for 3 x Device placed by Sarah Williams on 2020-12-31. This is a randomly generated description to add some bulk to the file size.
58979,2022-05-20,Joseph,Wilson,joseph.wilson@globex.com,Globex,Whatchamacallit,89,856.41,76220.49,Active,Order for 89 x Whatchamacallit placed by Joseph Wilson on 2022-05-20. This is a randomly generated description to add some bulk to the file size.
58980,2020-04-06,Susan,Miller,susan.miller@massivedynamic.com,Massive Dynamic,Doohickey,73,616.52,45005.96,Cancelled,Order for 73 x Doohickey placed by Susan Miller on 2020-04-06. This is a randomly generated description to add some bulk to the file size.
58981,2021-03-30,Michael,Martinez,michael.martinez@tyrellcorp.com,Tyrell Corp,Whatchamacallit,68,790.56,53758.08,Refunded,Order for 68 x Whatchamacallit placed by Michael Martinez on 2021-03-30. This is a randomly generated description to add some bulk to the file size.
58982,2022-01-12,Patricia,Wilson,patricia.wilson@soylentcorp.com,Soylent Corp,Doohickey,71,508.23,36084.33,Delivered,Order for 71 x Doohickey placed by Patricia Wilson on 2022-01-12. This is a randomly generated description to add some bulk to the file size.
58983,2023-01-19,Richard,Miller,richard.miller@starkind.com,Stark Ind,Whatchamacallit,96,493.11,47338.56,Processing,Order for 96 x Whatchamacallit placed by Richard Miller on 2023-01-19. This is a randomly generated description to add some bulk to the file size.
58984,2020-07-12,James,Harris,james.harris@massivedynamic.com,Massive Dynamic,Widget,5,874.55,4372.75,Shipped,Order for 5 x Widget placed by James Harris on 2020-07-12. This is a randomly generated description to add some bulk to the file size.
58985,2022-09-27,Mary,Miller,mary.miller@initech.com,Initech,Thingamajig,55,857.6,47168.0,Active,Order for 55 x Thingamajig placed by Mary Miller on 2022-09-27. This is a randomly generated description to add some bulk to the file size.
58986,2023-02-02,Mary,Williams,mary.williams@cyberdyne.com,Cyberdyne,Device,37,381.15,14102.55,Inactive,Order for 37 x Device placed by Mary Williams on 2023-02-02. This is a randomly generated description to add some bulk to the file size.
58987,2020-06-21,Richard,Miller,richard.miller@initech.com,Initech,Whatchamacallit,51,154.27,7867.77,Inactive,Order for 51 x Whatchamacallit placed by Richard Miller on 2020-06-21. This is a randomly generated description to add some bulk to the file size.
58988,2020-03-20,Jennifer,Brown,jennifer.brown@umbrellacorp.com,Umbrella Corp,Apparatus,2,985.41,1970.82,Delivered,Order for 2 x Apparatus placed by Jennifer Brown on 2020-03-20. This is a randomly generated description to add some bulk to the file size.
58989,2021-11-04,Joseph,White,joseph.white@tyrellcorp.com,Tyrell Corp,Mechanism,3,602.17,1806.51,Cancelled,Order for 3 x Mechanism placed by Joseph White on 2021-11-04. This is a randomly generated description to add some bulk to the file size.
58990,2023-12-27,Thomas,White,thomas.white@cyberdyne.com,Cyberdyne,Thingamajig,60,362.46,21747.6,Delivered,Order for 60 x Thingamajig placed by Thomas White on 2023-12-27. This is a randomly generated description to add some bulk to the file size.
58991,2023-12-01,Robert,Moore,robert.moore@acmecorp.com,Acme Corp,Mechanism,100,256.06,25606.0,Pending,Order for 100 x Mechanism placed by Robert Moore on 2023-12-01. This is a randomly generated description to add some bulk to the file size.
58992,2020-07-10,Elizabeth,Harris,elizabeth.harris@starkind.com,Stark Ind,Widget,23,377.76,8688.48,Cancelled,Order for 23 x Widget placed by Elizabeth Harris on 2020-07-10. This is a randomly generated description to add some bulk to the file size.
58993,2022-08-08,Patricia,Miller,patricia.miller@acmecorp.com,Acme Corp,Doohickey,99,107.73,10665.27,Inactive,Order for 99 x Doohickey placed by Patricia Miller on 2022-08-08. This is a randomly generated description to add some bulk to the file size.
58994,2022-10-19,Thomas,Thompson,thomas.thompson@massivedynamic.com,Massive Dynamic,Apparatus,48,856.84,41128.32,Delivered,Order for 48 x Apparatus placed by Thomas Thompson on 2022-10-19. This is a randomly generated description to add some bulk to the file size.
58995,2021-11-29,Michael,Garcia,michael.garcia@soylentcorp.com,Soylent Corp,Doohickey,67,39.11,2620.37,Cancelled,Order for 67 x Doohickey placed by Michael Garcia on 2021-11-29. This is a randomly generated description to add some bulk to the file size.
58996,2022-03-18,Michael,Harris,michael.harris@acmecorp.com,Acme Corp,Gizmo,81,124.73,10103.13,Cancelled,Order for 81 x Gizmo placed by Michael Harris on 2022-03-18. This is a randomly generated description to add some bulk to the file size.
58997,2022-12-06,Karen,Thomas,karen.thomas@umbrellacorp.com,Umbrella Corp,Doohickey,76,896.86,68161.36,Active,Order for 76 x Doohickey placed by Karen Thomas on 2022-12-06. This is a randomly generated description to add some bulk to the file size.
58998,2023-10-31,Joseph,Wilson,joseph.wilson@tyrellcorp.com,Tyrell Corp,Device,83,172.97,14356.51,Returned,Order for 83 x Device placed by Joseph Wilson on 2023-10-31. This is a randomly generated description to add some bulk to the file size.
58999,2021-04-13,Susan,Jackson,susan.jackson@tyrellcorp.com,Tyrell Corp,Gizmo,55,226.85,12476.75,Inactive,Order for 55 x Gizmo placed by Susan Jackson on 2021-04-13. This is a randomly generated description to add some bulk to the file size.
59000,2021-05-08,Thomas,White,thomas.white@starkind.com,Stark Ind,Device,32,92.26,2952.32,Processing,Order for 32 x Device placed by Thomas White on 2021-05-08. This is a randomly generated description to add some bulk to the file size.
59001,2023-04-23,Jessica,Wilson,jessica.wilson@tyrellcorp.com,Tyrell Corp,Apparatus,20,500.59,10011.8,Shipped,Order for 20 x Apparatus placed by Jessica Wilson on 2023-04-23. This is a randomly generated description to add some bulk to the file size.
59002,2021-08-08,Patricia,White,patricia.white@initech.com,Initech,Mechanism,53,689.41,36538.73,Inactive,Order for 53 x Mechanism placed by Patricia White on 2021-08-08. This is a randomly generated description to add some bulk to the file size.
59003,2021-01-08,Charles,Jones,charles.jones@acmecorp.com,Acme Corp,Thingamajig,6,188.28,1129.68,Inactive,Order for 6 x Thingamajig placed by Charles Jones on 2021-01-08. This is a randomly generated description to add some bulk to the file size.
59004,2021-07-01,Joseph,Williams,joseph.williams@wayneent.com,Wayne Ent,Whatchamacallit,97,91.91,8915.27,Refunded,Order for 97 x Whatchamacallit placed by Joseph Williams on 2021-07-01. This is a randomly generated description to add some bulk to the file size.
59005,2020-12-04,Thomas,Jones,thomas.jones@globex.com,Globex,Thingamajig,81,881.5,71401.5,Active,Order for 81 x Thingamajig placed by Thomas Jones on 2020-12-04. This is a randomly generated description to add some bulk to the file size.
59006,2020-08-31,Mary,Moore,mary.moore@soylentcorp.com,Soylent Corp,Device,37,761.78,28185.86,Shipped,Order for 37 x Device placed by Mary Moore on 2020-08-31. This is a randomly generated description to add some bulk to the file size.
59007,2023-09-17,Barbara,Garcia,barbara.garcia@initech.com,Initech,Thingamajig,65,743.45,48324.25,Active,Order for 65 x Thingamajig placed by Barbara Garcia on 2023-09-17. This is a randomly generated description to add some bulk to the file size.
59008,2021-12-23,Mary,Thompson,mary.thompson@acmecorp.com,Acme Corp,Widget,18,309.75,5575.5,Cancelled,Order for 18 x Widget placed by Mary Thompson on 2021-12-23. This is a randomly generated description to add some bulk to the file size.
59009,2020-07-07,Patricia,Thomas,patricia.thomas@cyberdyne.com,Cyberdyne,Apparatus,77,45.87,3531.99,Completed,Order for 77 x Apparatus placed by Patricia Thomas on 2020-07-07. This is a randomly generated description to add some bulk to the file size.
59010,2020-04-27,Mary,Robinson,mary.robinson@initech.com,Initech,Gadget,44,310.17,13647.48,Inactive,Order for 44 x Gadget placed by Mary Robinson on 2020-04-27. This is a randomly generated description to add some bulk to the file size.
59011,2023-06-15,Robert,Miller,robert.miller@tyrellcorp.com,Tyrell Corp,Contraption,77,114.6,8824.2,Refunded,Order for 77 x Contraption placed by Robert Miller on 2023-06-15. This is a randomly generated description to add some bulk to the file size.
59012,2022-03-10,David,Davis,david.davis@tyrellcorp.com,Tyrell Corp,Mechanism,67,656.62,43993.54,Shipped,Order for 67 x Mechanism placed by David Davis on 2022-03-10. This is a randomly generated description to add some bulk to the file size.
59013,2022-09-16,Susan,Martin,susan.martin@globex.com,Globex,Gadget,51,477.45,24349.95,Processing,Order for 51 x Gadget placed by Susan Martin on 2022-09-16. This is a randomly generated description to add some bulk to the file size.
59014,2023-06-26,David,Moore,david.moore@cyberdyne.com,Cyberdyne,Doohickey,43,98.31,4227.33,Active,Order for 43 x Doohickey placed by David Moore on 2023-06-26. This is a randomly generated description to add some bulk to the file size.
59015,2020-07-30,Linda,Harris,linda.harris@umbrellacorp.com,Umbrella Corp,Gizmo,98,654.99,64189.02,Processing,Order for 98 x Gizmo placed by Linda Harris on 2020-07-30. This is a randomly generated description to add some bulk to the file size.
59016,2023-06-21,Barbara,Moore,barbara.moore@massivedynamic.com,Massive Dynamic,Doohickey,29,759.96,22038.84,Returned,Order for 29 x Doohickey placed by Barbara Moore on 2023-06-21. This is a randomly generated description to add some bulk to the file size.
59017,2021-02-09,Robert,Miller,robert.miller@tyrellcorp.com,Tyrell Corp,Mechanism,67,642.45,43044.15,Processing,Order for 67 x Mechanism placed by Robert Miller on 2021-02-09. This is a randomly generated description to add some bulk to the file size.
